代號,名稱,開盤,最高,最低,收盤,成交量
'6578,達邦蛋白,29.94,29.94,29.94,29.94,0
'6579,研揚,92.5,93.8,92.4,92.9,267
'6580,台　睿,23.99,23.99,23.99,23.99,0
'6581,鋼聯,117.5,117.5,116,116.5,26
'6582,申豐,54,55.1,54,54.4,87
'6583,友　松,57.9,57.9,57.9,57.9,0
'6584,南俊國際,53.2,53.2,53.2,53.2,0
'6585,鼎　基,50.5,50.5,50.5,50.5,0
'6586,醣　基,43.71,43.71,43.71,43.71,0
'6588,東典光電,66.61,66.61,66.61,66.61,0
'6589,台康生技,35.29,35.29,35.29,35.29,0
'6590,普　鴻,25.3,25.3,25.3,25.3,0
'6591,動力-KY,89.8,92,89,89.7,630
'6593,台灣銘板,30.85,31.5,30.65,31.3,50
'6594,展匯科,26.9,29.1,26.8,27.85,89
'6596,寬宏藝術,62.9,63.1,62.1,62.1,32
'6597,立　誠,35.82,35.82,35.82,35.82,0
'6598,ABC-KY,40.51,40.51,40.51,40.51,0
'6599,普達系統,32.68,32.68,32.68,32.68,0
'6601,三益科,11.74,11.74,11.74,11.74,0
'6602,伸　昌,10,10,10,10,0
'6603,富強鑫,14.5,14.6,14.4,14.45,456
'66032,富強鑫二,134.4,134.4,134.4,134.4,0
'6604,儒　億,3.5,3.5,3.5,3.5,0
'6604O,儒　億,10,10,10,10,0
'6605,帝寶,81.1,81.2,80.7,81.2,66
'6606,建　德,3.97,3.97,3.97,3.97,0
'6607,福　隆,10,10,10,10,0
'6608,慶　鴻,22.63,22.63,22.63,22.63,0
'6609,瀧澤科,39.05,40.65,39,40,1099
'6610,安成生技,44.57,44.57,44.57,44.57,0
'6611,方　舟,8.97,8.97,8.97,8.97,0
'6612,奈米醫材,55.95,55.95,55.95,55.95,0
'6613,朋億,183,189,183,188,244
'6615,慧智,133,133,125,128,348
'6616,特昇-KY,14.3,14.7,14.3,14.3,3
'6617,共信-KY,62.24,62.24,62.24,62.24,0
'6618,永虹先進,104.49,104.49,104.49,104.49,0
'6620,漢　達,28.18,28.18,28.18,28.18,0
'6621,華宇藥,18.28,18.28,18.28,18.28,0
'6622,百聿數碼,45.83,45.83,45.83,45.83,0
'6624,萬年清,57,57,57,57,0
'6625,必應,47.8,47.8,47.45,47.6,14
'6626,唯　數,74.96,74.96,74.96,74.96,0
'6627,飛躍文創,13.44,13.44,13.44,13.44,0
'6633,萊鎂醫,28.82,28.82,28.82,28.82,0
'6634,欣　耀,26.25,26.25,26.25,26.25,0
'6637,醫　影,49.13,49.13,49.13,49.13,0
'6638,沅　聖,248.34,248.34,248.34,248.34,0
'6640,均　華,55.33,55.33,55.33,55.33,0
'6642,富　致,35.86,35.86,35.86,35.86,0
'6643,M31,268.24,268.24,268.24,268.24,0
'6645,金萬林,25.29,25.29,25.29,25.29,0
'6648,斯其大,80.11,80.11,80.11,80.11,0
'6649,台生材,52.81,52.81,52.81,52.81,0
'6650,帝　圖,51.49,51.49,51.49,51.49,0
'6651,全宇昕,63.7,63.7,63.7,63.7,0
'6653,嘉　貿,19.06,19.06,19.06,19.06,0
'6654,天正國際,140.75,140.75,140.75,140.75,0
'6655,科　定,72.74,72.74,72.74,72.74,0
'6656,宬世環宇,40.39,40.39,40.39,40.39,0
'6661,威健生技,24.16,24.16,24.16,24.16,0
'6662,樂斯科,45.32,45.32,45.32,45.32,0
'6664,群　翊,76.21,76.21,76.21,76.21,0
'6665,康聯生醫,256.24,256.24,256.24,256.24,0
'6667,信紘科,50.52,50.52,50.52,50.52,0
'6668,中揚光,100.91,100.91,100.91,100.91,0
'6669,緯　穎,472.92,472.92,472.92,472.92,0
'6670,復盛應用,161.25,161.25,161.25,161.25,0
'6672,騰輝電子-KY,69.72,69.72,69.72,69.72,0
'6673,和　詮,80.26,80.26,80.26,80.26,0
'6674,鋐寶科技,45.25,45.25,45.25,45.25,0
'6679,鈺太科技,104.23,104.23,104.23,104.23,0
'6680,鑫創電子,89.52,89.52,89.52,89.52,0
'6681,宏星技術,93.05,93.05,93.05,93.05,0
'6682,碩鑽材料,30.94,30.94,30.94,30.94,0
'6683,雍智科技,137.11,137.11,137.11,137.11,0
'6684,安格,81.58,81.58,81.58,81.58,0
'6701,達　和,17.94,17.94,17.94,17.94,0
'6803,崑鼎,174.5,174.5,174,174.5,59
'70001X,臺銀金元大63展01,3.09,3.09,3.07,3.07,428
'70001Y,一銀金元大63展01,4.09,4.09,4.09,4.09,1
'70002X,世界元大63展02,10.2,10.2,10.2,10.2,0
'70003X,新普元大63展02,11.2,11.2,11.2,11.2,0
'70004X,頎邦元大63展03,18.6,18.6,18.6,18.6,0
'70005X,精華元大66展02,26.4,26.4,26.4,26.4,0
'70006X,良維元大6C展02,14.7,14.7,14.7,14.7,0
'70306P,精材中信77售01,0.05,0.05,0.05,0.05,0
'70384P,穩懋中信76售01,0.01,0.01,0.01,0.01,0
'70420P,合晶群益76售01,0.01,0.01,0.01,0.01,0
'70425P,恒耀群益76售01,0.89,0.89,0.89,0.89,0
'70435P,中美晶國泰76售03,0.01,0.01,0.01,0.01,0
'70446P,中美晶中信76售02,0.01,0.01,0.01,0.01,0
'70447P,穩懋中信76售02,0.24,0.24,0.24,0.24,0
'70476P,中美晶國泰76售04,0.01,0.01,0.01,0.01,0
'70483P,金居群益76售02,0.03,0.03,0.03,0.03,0
'70495P,台半群益76售01,0.03,0.03,0.03,0.03,0
'70501P,精測群益76售02,2.36,2.36,2.36,2.36,0
'70510P,穩懋元大76售02,0.14,0.14,0.1,0.1,328
'70511P,大中群益76售02,0.1,0.1,0.1,0.1,50
'70518P,群聯中信77售02,0.42,0.42,0.42,0.42,168
'70534P,環球晶中信76售02,0.01,0.01,0.01,0.01,10
'70559P,聯亞兆豐76售02,0.97,0.97,0.97,0.97,0
'70561P,原相元大76售02,1.21,1.21,1.21,1.21,0
'70590P,環球晶統一77售03,0.09,0.09,0.09,0.09,0
'70593P,群聯國泰77售01,0.48,0.48,0.48,0.48,15
'70594P,穩懋國票76售01,0.11,0.11,0.11,0.11,0
'70595P,精測元大76售02,0.29,0.29,0.29,0.29,0
'70596P,精華元大76售03,0.11,0.11,0.11,0.11,0
'70597P,穩懋富邦78售01,1.29,1.29,1.29,1.29,0
'70598P,碩禾元大77售02,1.57,1.57,1.57,1.57,0
'70599P,群聯兆豐76售02,0.42,0.42,0.42,0.42,0
'70600P,合晶元富76售01,0.01,0.01,0.01,0.01,0
'70601P,精測國泰76售03,0.41,0.41,0.41,0.41,100
'70602P,聯亞群益76售02,0.82,0.82,0.82,0.82,0
'70603P,新普富邦76售01,0.07,0.07,0.07,0.07,0
'70604P,先進光康和76售01,0.01,0.01,0.01,0.01,0
'70605P,原相元大76售03,1.01,1.01,1.01,1.01,0
'70606P,欣銓凱基76售01,0.11,0.11,0.11,0.11,80
'70607P,合晶群益77售01,0.04,0.04,0.04,0.04,0
'70608P,環球晶群益76售02,0.01,0.01,0.01,0.01,0
'70609P,譜瑞群益76售01,0.54,0.54,0.54,0.54,0
'70610P,先進光元大76售01,1.53,1.53,1.53,1.53,1
'70611P,穩懋元大76售05,0.08,0.08,0.06,0.06,250
'70612P,精材凱基76售02,0.39,0.39,0.39,0.39,0
'70613P,群聯富邦76售02,0.19,0.19,0.19,0.19,0
'70614P,穩懋統一76售02,0.77,0.77,0.77,0.77,100
'70615P,環球晶群益76售03,0.05,0.05,0.05,0.05,0
'70616P,穩懋群益76售06,1.51,1.51,1.51,1.51,0
'70617P,同致群益77售01,1.73,1.73,1.73,1.73,0
'70618P,群聯群益76售03,0.34,0.34,0.34,0.34,0
'70619P,穩懋元大76售07,0.77,0.77,0.77,0.77,88
'70620P,穩懋台新76售01,1.36,1.36,1.36,1.36,0
'70621P,合晶兆豐76售02,0.01,0.01,0.01,0.01,0
'70622P,元太群益76售03,1.49,1.49,1.49,1.49,0
'70623P,原相群益76售03,1.03,1.03,1.03,1.03,0
'70624P,穩懋凱基76售02,0.97,0.97,0.97,0.97,0
'70625P,穩懋元大76售08,1.08,1.08,1.08,1.08,0
'70626P,金居元大7A售01,0.51,0.51,0.51,0.51,97
'70627P,穩懋元大76售09,0.47,0.47,0.4,0.4,190
'70628P,頎邦群益76售01,0.05,0.05,0.05,0.05,0
'70629P,精材永豐76售02,0.57,0.57,0.57,0.57,0
'70630P,精材國泰76售01,0.73,0.73,0.73,0.73,0
'70631P,穩懋國泰77售01,1.02,1.02,0.95,0.95,11
'70632P,穩懋統一77售01,0.72,0.72,0.72,0.72,0
'70633P,台燿元富76售01,0.04,0.04,0.04,0.04,0
'70634P,精材元大77售02,0.75,0.75,0.75,0.75,0
'70635P,穩懋元富76售01,0.87,0.87,0.87,0.87,0
'70636P,威剛凱基76售05,0.56,0.56,0.56,0.56,0
'70637P,頎邦富邦76售02,0.1,0.1,0.1,0.1,0
'70638P,碩禾元大79售02,1.25,1.29,1.25,1.29,954
'70639P,精材群益76售03,0.95,0.95,0.95,0.95,0
'70640P,群聯台新78售02,0.61,0.61,0.61,0.61,0
'70641P,大江凱基76售03,0.02,0.02,0.02,0.02,0
'70642P,元太富邦77售01,1.67,1.67,1.67,1.67,0
'70643P,精華凱基76售01,0.84,0.84,0.84,0.84,0
'70644P,金可元富76售02,0.04,0.04,0.04,0.04,0
'70645P,精華元富76售02,0.88,0.88,0.88,0.88,0
'70646P,譜瑞元富76售02,1.46,1.46,1.46,1.46,0
'70647P,美琪瑪群益76售03,1.06,1.06,1.06,1.06,0
'70648P,威剛日盛76售02,0.44,0.44,0.44,0.44,0
'70649P,美琪瑪凱基78售01,0.81,0.81,0.81,0.81,2
'70650P,群聯群益77售02,0.61,0.61,0.61,0.61,0
'70651P,原相永豐76售02,0.69,0.69,0.69,0.69,0
'70652P,元太康和76售02,1.09,1.09,1.09,1.09,0
'70653P,美琪瑪永豐77售01,0.28,0.28,0.28,0.28,200
'70654P,聯亞群益77售02,0.44,0.44,0.44,0.44,0
'70655P,金可元富77售01,0.05,0.05,0.05,0.05,0
'70656P,網家群益77售01,0.17,0.17,0.17,0.17,0
'70657P,穩懋元大77售04,0.36,0.39,0.32,0.32,261
'70658P,中美晶兆豐77售02,0.01,0.01,0.01,0.01,0
'70659P,穩懋兆豐77售01,0.39,0.39,0.39,0.39,0
'70660P,精材國泰77售01,0.36,0.38,0.36,0.38,71
'70661P,合晶永豐77售01,0.03,0.03,0.03,0.03,0
'70662P,環球晶元富77售02,0.04,0.04,0.04,0.04,0
'70663P,原相統一77售01,0.66,0.66,0.66,0.66,1
'70664P,精材群益77售03,0.25,0.25,0.23,0.25,105
'70665P,華星光元大77售03,0.62,0.62,0.54,0.54,635
'70666P,台燿元大77售02,0.13,0.13,0.08,0.08,201
'70667P,美琪瑪元大77售01,0.48,0.5,0.47,0.47,1150
'70668P,鈊象台新77售01,0.18,0.18,0.18,0.18,0
'70669P,網家群益77售02,0.32,0.33,0.32,0.33,60
'70670P,昂寶群益77售02,0.29,0.29,0.29,0.29,5
'70671P,環球晶元大77售02,0.1,0.1,0.1,0.1,10
'70672P,原相元富77售03,0.89,0.92,0.87,0.87,50
'70673P,環球晶兆豐77售02,0.06,0.06,0.06,0.06,0
'70674P,合晶元大77售02,0.06,0.06,0.06,0.06,0
'70675P,良維元大77售02,2.25,2.25,2.25,2.25,0
'70676P,勝麗群益77售01,0.72,0.72,0.72,0.72,0
'70677P,環球晶群益77售03,0.16,0.16,0.16,0.16,0
'70678P,合晶統一77售02,0.05,0.05,0.05,0.05,52
'70679P,群聯元富77售02,0.86,0.86,0.86,0.86,0
'70680P,中美晶中信77售01,0.01,0.01,0.01,0.01,0
'70681P,穩懋中信77售01,0.45,0.45,0.45,0.45,0
'70682P,合晶群益78售02,0.1,0.1,0.1,0.1,100
'70683P,大江元大77售02,0.04,0.04,0.04,0.04,0
'70684P,環球晶元大77售03,0.03,0.07,0.03,0.07,101
'70685P,神盾群益77售03,1.81,1.81,1.81,1.81,0
'70686P,元太凱基77售03,1.24,1.24,1.24,1.24,0
'70687P,中美晶元大77售03,0.03,0.03,0.03,0.03,0
'70688P,威剛元大77售03,0.41,0.41,0.41,0.41,210
'70689P,同致元富77售02,1.44,1.44,1.44,1.44,0
'70690P,精材永豐77售02,0.3,0.3,0.3,0.3,0
'70691P,穩懋永豐77售02,0.39,0.39,0.39,0.39,0
'70692P,中美晶凱基77售02,0.08,0.08,0.01,0.02,185
'70693P,原相凱基77售03,1.11,1.11,1.11,1.11,0
'70694P,群聯凱基77售01,1.14,1.14,1.14,1.14,0
'70695P,群聯凱基77售02,0.69,0.69,0.69,0.69,30
'70696P,網家富邦77售02,0.45,0.45,0.45,0.45,0
'70697P,同致元大77售03,1.73,1.73,1.73,1.73,0
'70698P,網家群益78售03,0.16,0.16,0.16,0.16,200
'70699P,聯亞群益78售03,1.34,1.34,1.34,1.34,3
'70700P,光頡元富77售03,0.1,0.1,0.1,0.1,0
'70701P,穩懋兆豐77售03,0.8,0.8,0.75,0.75,250
'70702P,精材元大77售03,0.39,0.39,0.36,0.37,90
'70703P,穩懋元大77售07,0.32,0.32,0.27,0.27,102
'70704P,穩懋凱基77售06,0.62,0.62,0.53,0.53,85
'70705P,美琪瑪群益78售01,0.48,0.48,0.48,0.48,0
'70706P,穩懋元大77售08,0.74,0.76,0.68,0.68,281
'70707P,頎邦元大77售02,0.61,0.61,0.54,0.54,46
'70708P,環球晶凱基77售07,0.18,0.18,0.18,0.18,0
'70709P,環球晶凱基77售08,0.13,0.13,0.13,0.13,0
'70710P,環球晶凱基77售09,0.1,0.1,0.1,0.1,0
'70711P,環球晶凱基77售10,0.1,0.1,0.1,0.1,0
'70712P,群聯群益79售01,0.7,0.72,0.7,0.72,226
'70713P,東洋凱基77售03,0.62,0.62,0.62,0.62,37
'70714P,環球晶康和77售02,0.1,0.1,0.1,0.1,0
'70715P,環球晶元大77售06,0.04,0.04,0.04,0.04,0
'70716P,同致康和77售01,1.36,1.36,1.36,1.36,0
'70717P,環球晶中信77售02,0.27,0.32,0.27,0.32,1508
'70718P,環球晶元富77售05,0.15,0.16,0.15,0.16,101
'70719P,中美晶元富77售02,0.08,0.08,0.08,0.08,0
'70720P,信驊元富77售02,0.23,0.23,0.23,0.23,0
'70721P,聯亞富邦78售01,1.21,1.21,1.21,1.21,0
'70722P,環球晶國泰77售01,0.13,0.13,0.13,0.13,50
'70723P,穩懋群益78售01,0.53,0.56,0.5,0.5,244
'70724P,穩懋統一77售03,0.35,0.35,0.35,0.35,0
'70725P,環球晶群益77售07,0.26,0.26,0.25,0.26,490
'70726P,頎邦台新78售02,0.43,0.43,0.43,0.43,2
'70727P,美琪瑪元大77售03,0.38,0.38,0.37,0.38,420
'70728P,穩懋國泰77售04,0.58,0.58,0.5,0.51,305
'70729P,穩懋富邦77售03,0.5,0.5,0.5,0.5,0
'70730P,中美晶元大78售01,0.1,0.1,0.1,0.1,14
'70731P,元太元富78售02,2.21,2.21,2.21,2.21,0
'70732P,元太群益78售03,2.92,2.92,2.92,2.92,5
'70733P,三貝德康和78售02,0.32,0.32,0.32,0.32,0
'70734P,合晶元大78售02,0.16,0.16,0.14,0.15,873
'70735P,穩懋元大78售01,0.53,0.53,0.47,0.48,309
'70736P,新普群益78售01,0.6,0.66,0.6,0.66,500
'70737P,大江康和78售01,0.12,0.12,0.12,0.12,5
'70738P,牧德康和78售01,0.14,0.14,0.14,0.14,0
'70739P,新普中信78售02,0.49,0.5,0.49,0.5,115
'70740P,穩懋兆豐78售01,0.86,0.86,0.78,0.78,109
'70741P,勝麗元大78售02,1.27,1.27,1.1,1.1,747
'70742P,精材元大78售01,0.67,0.67,0.63,0.66,783
'70743P,牧德元大78售04,0.07,0.07,0.05,0.05,310
'70744P,中美晶群益79售02,0.18,0.18,0.18,0.18,0
'70745P,碩禾群益7A售01,1.25,1.3,1.25,1.3,518
'70746P,聯亞群益78售05,0.4,0.4,0.4,0.4,0
'70747P,中美晶國泰78售02,0.05,0.05,0.05,0.05,40
'70748P,元太群益78售05,1.48,1.48,1.48,1.48,0
'70749P,穩懋群益79售01,0.34,0.34,0.32,0.32,218
'70750P,群聯元大78售02,0.51,0.51,0.51,0.51,202
'70751P,碩禾元大78售02,0.68,0.71,0.68,0.71,1397
'70752P,環球晶元大78售06,0.32,0.32,0.31,0.31,175
'70753P,原相台新79售01,0.73,0.74,0.73,0.74,20
'70754P,穩懋兆豐78售02,1.64,1.64,1.64,1.64,10
'70755P,精材元大78售02,0.43,0.43,0.43,0.43,0
'70756P,穩懋富邦79售01,0.8,0.8,0.78,0.78,30
'70757P,中美晶群益7A售01,0.15,0.15,0.15,0.15,0
'70758P,鈊象康和78售01,0.19,0.19,0.19,0.19,0
'70759P,頎邦元富79售02,0.72,0.72,0.67,0.67,26
'70760P,環球晶群益79售01,0.29,0.29,0.29,0.29,0
'70761P,群聯富邦7A售01,0.98,0.98,0.97,0.97,260
'70762P,穩懋凱基79售01,1.73,1.73,1.61,1.61,16
'70763P,中美晶富邦79售01,0.14,0.14,0.14,0.14,20
'70764P,良維元大79售01,1.98,2.02,1.98,2.02,15
'70765P,網家元大79售02,0.99,0.99,0.9,0.91,27
'70766P,環球晶兆豐79售02,0.25,0.25,0.25,0.25,50
'70767P,穩懋元富79售01,0.76,0.77,0.71,0.72,136
'70768P,元太元大79售03,1.32,1.39,1.32,1.39,89
'70769P,台半元大79售01,0.54,0.58,0.54,0.58,36
'70770P,中美晶群益7A售04,0.08,0.08,0.08,0.08,0
'70771P,精測群益7A售01,3.17,3.17,3.17,3.17,0
'70772P,網家群益7A售01,0.8,0.8,0.74,0.74,304
'70773P,威剛群益7A售02,0.94,0.97,0.94,0.97,369
'70774P,網家元富79售02,1.09,1.09,1.02,1.03,35
'70775P,中美晶元大79售03,0.13,0.13,0.13,0.13,0
'70776P,中美晶凱基79售02,0.19,0.19,0.19,0.19,0
'70777P,合晶凱基79售03,0.17,0.19,0.17,0.18,122
'70778P,精材中信7B售01,0.29,0.29,0.28,0.28,86
'70779P,環球晶統一79售01,0.41,0.45,0.41,0.43,507
'70780P,合晶元富79售02,0.39,0.39,0.39,0.39,0
'70781P,聯亞元富79售02,2.73,2.73,2.73,2.73,0
'70782P,中美晶群益7A售06,0.18,0.18,0.18,0.18,200
'70783P,聯亞群益7A售01,2.28,2.28,2.28,2.28,17
'70784P,勝麗康和7A售01,1.19,1.19,1.19,1.19,0
'70785P,大江元大79售02,0.55,0.58,0.51,0.54,810
'70786P,穩懋群益79售03,1.03,1.03,1.01,1.01,25
'70787P,中光電康和79售01,0.85,0.85,0.84,0.84,136
'70788P,金居康和79售01,0.73,0.73,0.73,0.73,0
'70789P,宜特群益7A售02,1.06,1.06,1.06,1.06,1
'70790P,群聯群益79售02,1.35,1.35,1.35,1.35,0
'70791P,聯亞群益79售02,2.16,2.16,2.16,2.16,20
'70792P,網家群益7A售02,1.39,1.39,1.39,1.39,1
'70793P,碩禾日盛79售01,0.61,0.65,0.61,0.65,195
'70794P,環球晶元大79售01,0.37,0.38,0.37,0.38,40
'70795P,聯亞元大79售01,1.41,1.41,1.41,1.41,5
'70796P,穩懋元大79售01,1.67,1.67,1.58,1.58,252
'70797P,穩懋元大79售02,1.45,1.45,1.38,1.38,145
'70798P,大江康和79售01,0.41,0.44,0.41,0.43,56
'70799P,環球晶元大79售02,0.21,0.23,0.21,0.22,334
'70800P,雙鴻元大7A售01,0.87,0.87,0.87,0.87,2
'70801P,僑威群益7A售01,0.69,0.69,0.68,0.68,22
'70802P,精測群益79售03,2.6,2.6,2.55,2.55,142
'70803P,聯亞元大79售02,1.4,1.4,1.26,1.26,8
'70804P,環球晶元富79售02,0.35,0.39,0.35,0.38,123
'70805P,中美晶元富79售02,0.38,0.39,0.37,0.38,458
'70806P,台半康和79售01,0.42,0.53,0.41,0.53,196
'70807P,同致凱基79售02,1.86,1.86,1.86,1.86,30
'70808P,欣銓元大79售01,1.12,1.12,1.12,1.12,110
'70809P,新普元大79售03,0.86,0.93,0.86,0.93,1440
'70810P,環宇元大79售01,1.17,1.17,1.17,1.17,0
'70811P,穩懋群益79售06,1.66,1.66,1.66,1.66,0
'70812P,譜瑞群益79售01,1.49,1.49,1.31,1.31,62
'70813P,中美晶永豐79售04,0.2,0.2,0.2,0.2,0
'70814P,台半元大79售05,0.73,0.9,0.71,0.9,893
'70815P,昂寶元大79售03,0.94,1.01,0.94,0.97,1690
'70816P,網家元大79售04,1.39,1.39,1.39,1.39,15
'70817P,原相群益7A售02,0.88,0.88,0.88,0.88,0
'70818P,穩懋凱基79售05,2.73,2.73,2.73,2.73,0
'70819P,精華元大79售02,1.15,1.15,1.13,1.13,269
'70820P,穩懋兆豐79售04,2.34,2.34,2.34,2.34,0
'70821P,昂寶群益7A售02,1.19,1.22,1.19,1.22,568
'70822P,大田康和79售02,1.05,1.05,1.05,1.05,0
'70823P,泰博康和79售03,0.23,0.23,0.23,0.23,0
'70824P,合晶日盛79售03,0.31,0.34,0.3,0.31,1420
'70825P,聯亞群益7A售04,2.22,2.22,2.18,2.18,11
'70826P,群聯元大7A售02,1.18,1.19,1.18,1.19,400
'70827P,譜瑞元大7A售01,1.47,1.47,1.31,1.34,108
'70828P,聯亞群益7A售05,1.93,1.93,1.83,1.83,40
'70829P,信驊康和7A售02,0.66,0.66,0.65,0.66,309
'70830P,原相凱基7A售03,1.58,1.58,1.58,1.58,0
'70831P,環球晶凱基7A售05,0.96,1.01,0.95,0.98,589
'70832P,環球晶凱基7A售06,0.85,0.9,0.84,0.89,779
'70833P,環球晶凱基7A售07,0.66,0.7,0.66,0.68,524
'70834P,精測元大7A售02,1.04,1.05,0.93,0.93,454
'70835P,台半群益7B售01,1.01,1.15,1.01,1.15,338
'70836P,穩懋麥證7A售04,0.79,0.79,0.79,0.79,60
'70837P,穩懋麥證7B售02,0.67,0.67,0.66,0.67,15
'70838P,精材元富7A售02,0.56,0.56,0.53,0.55,43
'70839P,精華元富7A售01,0.94,0.96,0.94,0.95,298
'70840P,元太康和7A售02,1.98,1.98,1.98,1.98,0
'70841P,碩禾國泰7C售02,1.3,1.36,1.3,1.36,2302
'70842P,台燿元大7A售01,0.91,0.95,0.78,0.81,749
'70843P,威剛永豐7A售01,0.84,0.86,0.84,0.86,291
'70844P,精測群益7B售01,2.03,2.03,2.03,2.03,0
'70845P,碩禾元大7A售02,0.88,0.94,0.88,0.94,1950
'70846P,力麒康和7A售02,0.89,0.89,0.89,0.89,0
'70847P,精測康和7A售01,0.57,0.57,0.57,0.57,1
'70848P,合晶群益7B售02,0.32,0.36,0.32,0.35,945
'70849P,網家康和7A售01,0.89,0.89,0.89,0.89,10
'70850P,威剛元大7A售01,1.22,1.26,1.21,1.24,364
'70851P,精測群益7B售02,1.94,1.94,1.84,1.84,148
'70852P,元太元大7A售02,1.32,1.32,1.32,1.32,10
'70853P,群聯群益7B售02,1.51,1.51,1.51,1.51,92
'70854P,網家群益7B售01,1.43,1.43,1.43,1.43,0
'70855P,昂寶康和7A售01,0.86,0.86,0.86,0.86,6
'70856P,環球晶國泰7B售01,0.58,0.58,0.56,0.58,92
'70857P,大江元大7A售02,1.1,1.1,1.01,1.06,498
'70858P,牧德康和7A售01,0.41,0.41,0.41,0.41,30
'70859P,元太玉山7B售02,0.82,0.82,0.82,0.82,0
'70860P,原相元大7A售04,0.93,0.96,0.92,0.92,617
'70861P,聯亞元大7A售03,1.13,1.13,0.99,0.99,116
'70862P,中美晶中信7A售01,0.39,0.39,0.39,0.39,0
'70863P,中美晶元富7A售03,0.49,0.53,0.49,0.53,1145
'70864P,同致元大7A售02,1.37,1.37,1.33,1.33,507
'70865P,精材日盛7A售02,0.61,0.61,0.59,0.59,27
'70866P,牧德統一7A售01,0.48,0.48,0.48,0.48,0
'70867P,網家康和7A售02,0.43,0.44,0.43,0.44,750
'70868P,環球晶中信7A售03,0.95,1,0.95,0.99,80
'70869P,環球晶元富7A售02,0.56,0.57,0.55,0.56,267
'70870P,東洋麥證7A售03,0.58,0.58,0.58,0.58,0
'70871P,欣銓麥證7A售02,0.57,0.57,0.57,0.57,0
'70872P,精華麥證7A售03,0.65,0.66,0.65,0.66,699
'70873P,環球晶麥證7A售02,0.4,0.4,0.4,0.4,200
'70874P,環球晶麥證7B售02,0.43,0.44,0.43,0.44,202
'70875P,群聯元大7A售04,1.05,1.06,1.05,1.06,378
'70876P,中美晶永豐7A售02,0.58,0.6,0.58,0.6,242
'70877P,中美晶元大7A售07,0.88,0.93,0.88,0.93,1743
'70878P,牧德元大7A售04,0.58,0.58,0.58,0.58,0
'70879P,中美晶元富7A售06,0.91,1,0.91,0.98,701
'70880P,穩懋元富7A售03,1.15,1.15,1.15,1.15,0
'70881P,中美晶元大7A售09,0.94,1,0.94,0.99,1474
'70882P,威剛元大7A售03,1.16,1.18,1.16,1.16,322
'70883P,原相元大7A售05,1.06,1.06,1.04,1.06,460
'70884P,環球晶元大7A售05,0.74,0.75,0.73,0.75,236
'70885P,環球晶統一7A售04,0.81,0.85,0.81,0.85,901
'70886P,信昌電永豐7A售04,0.33,0.33,0.33,0.33,0
'70887P,精材永豐7A售03,0.65,0.65,0.64,0.64,211
'70888P,環球晶永豐7A售02,0.54,0.55,0.54,0.55,129
'70889P,穩懋永豐7A售02,0.99,1,0.97,0.97,278
'70890P,中美晶元大7A售10,0.91,0.96,0.91,0.94,2820
'70891P,信昌電元大7A售04,0.44,0.45,0.41,0.44,776
'70892P,華研康和7A售01,0.78,0.78,0.78,0.78,0
'70893P,頎邦麥證7A售02,0.76,0.76,0.76,0.76,0
'70894P,合晶元大7A售05,0.57,0.59,0.55,0.58,1110
'70895P,環球晶元大7A售07,0.93,0.98,0.93,0.95,2332
'70896P,牧德康和7A售02,0.52,0.52,0.52,0.52,102
'70897P,元太富邦7A售04,0.96,0.96,0.95,0.95,25
'70898P,合晶統一7A售04,0.26,0.26,0.25,0.25,40
'70899P,合晶永豐7A售05,0.26,0.26,0.26,0.26,10
'70900P,原相永豐7A售02,0.64,0.64,0.64,0.64,0
'70901P,凱美元大7A售01,0.62,0.62,0.56,0.56,30
'70902P,雙鴻永豐7A售03,0.62,0.62,0.62,0.62,92
'70903P,久元康和7A售03,0.93,0.93,0.93,0.93,0
'70904P,穩懋凱基7A售01,2.62,2.62,2.62,2.62,0
'70905P,台燿元大7A售04,0.75,0.75,0.68,0.68,40
'70906P,穩懋元大7A售06,0.87,0.87,0.86,0.86,48
'70907P,穩懋元大7A售07,0.91,0.91,0.89,0.89,80
'70908P,泰博康和7B售01,0.59,0.59,0.59,0.59,63
'70909P,勝麗康和7B售01,0.51,0.51,0.51,0.51,0
'70910P,中美晶統一7B售05,0.93,0.95,0.92,0.94,1015
'70911P,中美晶國泰7B售02,0.67,0.69,0.66,0.67,917
'70912P,精材元大7B售01,0.52,0.52,0.52,0.52,20
'70913P,聯亞元大7B售04,0.75,0.75,0.75,0.75,56
'70914P,昂寶元大7B售01,0.67,0.67,0.67,0.67,5
'70915P,網家元大7B售01,0.88,0.88,0.82,0.84,2723
'70916P,精材凱基7B售01,0.41,0.41,0.41,0.41,0
'70917P,立敦康和7B售01,0.29,0.29,0.29,0.29,0
'70918P,勝麗元大7B售03,0.95,0.95,0.88,0.88,170
'70919P,環球晶群益7B售03,1.93,2,1.93,1.98,575
'70920P,美琪瑪元大7B售02,0.98,0.98,0.97,0.97,440
'70921P,群聯富邦7B售03,0.92,0.92,0.92,0.92,120
'70922P,博智康和7B售01,0.84,0.84,0.84,0.84,10
'70923P,威剛元大7B售03,0.93,0.95,0.92,0.92,377
'70924P,光頡康和7B售01,0.3,0.3,0.26,0.26,163
'70925P,信昌電康和7B售01,0.84,0.87,0.81,0.84,297
'70926P,網家康和7B售01,0.6,0.6,0.6,0.6,0
